YEAR,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,Location,timestamp,lightning
2001,23.47,-4.1,9.68,2.75,15.44,0,100.29,3.76,293,4.39,292.14,Prayagraj,2001-01-09 14:00:00,0
2001,21.76,-3.42,9.17,2.93,18.12,0,100.29,2.72,294.58,4.31,294.29,Prayagraj,2001-01-09 15:00:00,0
2001,16.99,-2.34,7.33,3.17,26.5,0,100.32,2.65,300.41,4.5,300.13,Prayagraj,2001-01-09 16:00:00,0
2001,14.87,-3.13,5.87,2.99,28.56,0,100.4,2.88,306.5,4.67,306.22,Prayagraj,2001-01-09 17:00:00,0
2001,13.91,-3.34,5.29,2.93,29.88,0,100.49,2.92,312.07,4.74,311.92,Prayagraj,2001-01-09 18:00:00,0
2001,13.15,-3.55,4.8,2.87,30.88,0,100.54,2.89,316.2,4.66,316.09,Prayagraj,2001-01-09 19:00:00,0
2001,12.62,-3.77,4.42,2.87,31.44,0,100.57,2.8,317.72,4.45,317.56,Prayagraj,2001-01-09 20:00:00,0
2001,12.21,-4.02,4.1,2.81,31.62,0,100.57,2.67,316.18,4.19,316.06,Prayagraj,2001-01-09 21:00:00,0
2001,11.76,-4.24,3.76,2.75,32,0,100.54,2.59,313.53,4,313.42,Prayagraj,2001-01-09 22:00:00,0
2001,11.28,-4.42,3.44,2.69,32.62,0,100.5,2.49,310.17,3.83,310.2,Prayagraj,2001-01-09 23:00:00,0
2001,10.72,-4.55,3.08,2.69,33.5,0,100.49,2.43,305.58,3.7,305.64,Prayagraj,2001-01-10 00:00:00,0
2001,9.9,-4.65,2.62,2.62,35.06,0,100.46,2.47,300.78,3.79,301,Prayagraj,2001-01-10 01:00:00,0
2001,8.84,-4.7,2.08,2.62,37.56,0,100.44,2.6,298.49,4.07,298.93,Prayagraj,2001-01-10 02:00:00,0
2001,7.75,-4.68,1.54,2.62,40.5,0,100.46,2.73,298.18,4.39,298.62,Prayagraj,2001-01-10 03:00:00,0
2001,6.83,-4.63,1.1,2.69,43.31,0,100.49,2.78,298.15,4.57,298.58,Prayagraj,2001-01-10 04:00:00,0
2001,6.2,-4.52,0.84,2.69,45.62,0,100.55,2.68,296.34,4.4,296.93,Prayagraj,2001-01-10 05:00:00,0
2001,6.16,-4.39,0.88,2.69,46.25,0,100.61,2.45,291.16,4.02,291.88,Prayagraj,2001-01-10 06:00:00,0
2001,9.53,-4.2,2.66,2.75,37.25,0,100.69,2.5,281.17,3.43,282.9,Prayagraj,2001-01-10 07:00:00,0
2001,12.3,-4.1,4.1,2.75,31.25,0,100.74,2.32,268.07,2.49,270,Prayagraj,2001-01-10 08:00:00,0
2001,16.94,-4.01,6.47,2.81,23.31,0,100.76,2.35,271.33,2.84,276.01,Prayagraj,2001-01-10 09:00:00,0
2001,21.39,-4.87,8.26,2.62,16.5,0,100.7,4.01,287.91,4.72,287.44,Prayagraj,2001-01-10 10:00:00,0
2001,22.62,-5.75,8.44,2.44,14.25,0,100.59,4.52,288.56,5.25,287.76,Prayagraj,2001-01-10 11:00:00,0
2001,23.26,-6.5,8.38,2.26,12.88,0,100.47,4.89,288.72,5.71,287.84,Prayagraj,2001-01-10 12:00:00,0
2001,23.4,-7.1,8.15,2.2,12.12,0,100.37,5.12,289.04,6.04,288.18,Prayagraj,2001-01-10 13:00:00,0
2001,22.84,-7.49,7.68,2.08,12.12,0,100.31,5.21,291.64,6.26,290.77,Prayagraj,2001-01-10 14:00:00,0
2001,21.05,-7.08,6.99,2.2,14.06,0,100.3,3.86,296.41,5.97,296.57,Prayagraj,2001-01-10 15:00:00,0
2001,15.78,-5.45,5.16,2.5,22.38,0,100.31,3.02,304.68,5.64,304.5,Prayagraj,2001-01-10 16:00:00,0
2001,13.39,-5.68,3.85,2.44,25.62,0,100.36,3.11,311.94,5.27,311.94,Prayagraj,2001-01-10 17:00:00,0
2001,12.61,-5.69,3.46,2.44,26.94,0,100.42,2.9,319.7,4.73,319.62,Prayagraj,2001-01-10 18:00:00,0
2001,12.08,-5.74,3.18,2.44,27.81,0,100.46,2.67,326.68,4.21,326.72,Prayagraj,2001-01-10 19:00:00,0
2001,11.78,-5.8,2.99,2.44,28.25,0,100.48,2.42,329.29,3.69,329.31,Prayagraj,2001-01-10 20:00:00,0
2001,11.44,-5.85,2.8,2.38,28.75,0,100.46,2.21,325.36,3.3,325.22,Prayagraj,2001-01-10 21:00:00,0
2001,10.81,-5.91,2.45,2.38,29.81,0,100.43,2.16,316.76,3.19,316.59,Prayagraj,2001-01-10 22:00:00,0
2001,9.95,-5.91,2.02,2.38,31.56,0,100.38,2.2,304.71,3.28,304.71,Prayagraj,2001-01-10 23:00:00,0
2001,8.83,-5.92,1.46,2.38,34.06,0,100.33,2.36,291.73,3.61,291.85,Prayagraj,2001-01-11 00:00:00,0
2001,7.44,-5.92,0.76,2.38,37.38,0,100.28,2.67,282.66,4.25,282.86,Prayagraj,2001-01-11 01:00:00,0
2001,6.37,-5.98,0.19,2.38,40.06,0,100.24,2.86,276.58,4.72,276.75,Prayagraj,2001-01-11 02:00:00,0
2001,5.55,-6.07,-0.26,2.38,42.06,0,100.23,2.95,270.91,5.03,270.98,Prayagraj,2001-01-11 03:00:00,0
2001,4.89,-6.21,-0.66,2.32,43.56,0,100.27,3.07,266.35,5.46,266.39,Prayagraj,2001-01-11 04:00:00,0
2001,4.39,-6.38,-0.99,2.32,44.5,0,100.37,3.15,263.3,5.83,263.3,Prayagraj,2001-01-11 05:00:00,0
2001,4.58,-6.56,-0.99,2.26,43.25,0,100.47,3.04,260.83,5.99,260.7,Prayagraj,2001-01-11 06:00:00,0
2001,8.48,-6.7,0.89,2.26,32.75,0,100.56,3.87,258.35,5.2,258.66,Prayagraj,2001-01-11 07:00:00,0
2001,11.73,-6.62,2.55,2.26,26.5,0,100.62,3.06,257.49,3.36,258.48,Prayagraj,2001-01-11 08:00:00,0
2001,16.02,-6.4,4.81,2.32,20.38,0,100.62,2.85,265.76,3.37,266.28,Prayagraj,2001-01-11 09:00:00,0
2001,19.91,-6.95,6.48,2.2,15.25,0,100.56,3.8,279.11,4.44,278.5,Prayagraj,2001-01-11 10:00:00,0
2001,21.46,-7.39,7.04,2.14,13.38,0,100.44,4.11,286.78,4.76,285.43,Prayagraj,2001-01-11 11:00:00,0
2001,22.37,-7.8,7.29,2.08,12.19,0,100.32,4.19,290.43,4.82,288.7,Prayagraj,2001-01-11 12:00:00,0
2001,22.73,-8.13,7.3,2.01,11.56,0,100.23,4.26,293.7,4.93,291.89,Prayagraj,2001-01-11 13:00:00,0
2001,22.36,-8.2,7.08,1.95,11.75,0,100.18,4.24,298.97,4.99,297.01,Prayagraj,2001-01-11 14:00:00,0
2001,20.44,-7.02,6.71,2.2,14.69,0,100.16,2.94,306.47,4.94,306.71,Prayagraj,2001-01-11 15:00:00,0
2001,15.34,-5.52,4.91,2.5,22.94,0,100.19,2.96,320.68,5.25,320.55,Prayagraj,2001-01-11 16:00:00,0
2001,13.11,-5.6,3.76,2.44,26.31,0,100.24,3.14,330.95,5.29,330.94,Prayagraj,2001-01-11 17:00:00,0
2001,12.37,-5.31,3.53,2.5,28.25,0,100.31,3.01,339.64,4.95,339.68,Prayagraj,2001-01-11 18:00:00,0
2001,12.09,-5.18,3.46,2.56,29.06,0,100.35,2.71,348.17,4.26,348.15,Prayagraj,2001-01-11 19:00:00,0
2001,12.36,-5.2,3.58,2.56,28.5,0,100.36,2.22,355.35,3.31,355.39,Prayagraj,2001-01-11 20:00:00,0
2001,12.55,-5.24,3.65,2.56,28.06,0,100.34,1.63,1.1,2.33,0.96,Prayagraj,2001-01-11 21:00:00,0
2001,12.98,-5.31,3.83,2.5,27.12,0,100.3,1.03,3.9,1.39,3.22,Prayagraj,2001-01-11 22:00:00,0
2001,13.12,-5.36,3.88,2.5,26.75,0,100.25,0.29,355.36,0.37,351.53,Prayagraj,2001-01-11 23:00:00,0
2001,12.34,-5.38,3.48,2.5,28.12,0,100.22,0.63,209.12,0.8,211.06,Prayagraj,2001-01-12 00:00:00,0
2001,10.45,-5.4,2.53,2.5,31.81,0,100.21,1.35,210.57,1.9,211,Prayagraj,2001-01-12 01:00:00,0
2001,9.05,-5.45,1.8,2.5,34.81,0,100.19,2.04,200.66,2.97,200.49,Prayagraj,2001-01-12 02:00:00,0
2001,7.24,-5.55,0.85,2.5,39.06,0,100.17,2.72,195.83,4.29,195.63,Prayagraj,2001-01-12 03:00:00,0
2001,6.38,-5.76,0.31,2.44,40.75,0,100.21,3.11,196.93,5.25,196.79,Prayagraj,2001-01-12 04:00:00,0
2001,6.1,-6.17,-0.04,2.32,40.19,0,100.28,3.35,196.24,5.94,196.1,Prayagraj,2001-01-12 05:00:00,0
2001,6.62,-6.7,-0.04,2.26,37.06,0,100.35,3.31,198.01,6.07,197.85,Prayagraj,2001-01-12 06:00:00,0
2001,11.23,-6.98,2.12,2.2,26.56,0,100.42,3.07,201.02,5.42,200.58,Prayagraj,2001-01-12 07:00:00,0
2001,14.99,-7.57,3.71,2.08,19.75,0,100.5,2.95,204.39,3.24,204.34,Prayagraj,2001-01-12 08:00:00,0
2001,19.14,-7.41,5.87,2.14,15.38,0,100.52,1.37,196.17,1.45,194.34,Prayagraj,2001-01-12 09:00:00,0
2001,22.69,-7.97,7.36,2.01,11.75,0,100.48,0.14,203.63,0.2,231.34,Prayagraj,2001-01-12 10:00:00,0
2001,24.04,-8.24,7.9,1.95,10.56,0,100.4,0.97,332.82,1.06,325.49,Prayagraj,2001-01-12 11:00:00,0
2001,24.85,-8.06,8.39,2.01,10.25,0,100.29,1.45,339.12,1.53,332.39,Prayagraj,2001-01-12 12:00:00,0
2001,25.12,-7.69,8.71,2.08,10.38,0,100.2,1.92,348.74,2.01,344.45,Prayagraj,2001-01-12 13:00:00,0
2001,24.62,-7.39,8.62,2.14,11,0,100.16,2.37,358.49,2.54,356.13,Prayagraj,2001-01-12 14:00:00,0
2001,22.34,-4.58,8.88,2.69,16.06,0,100.15,1.87,10.09,3.37,10.27,Prayagraj,2001-01-12 15:00:00,0
2001,18.08,-4.45,6.81,2.69,20.94,0,100.19,2.66,20.67,4.56,20.76,Prayagraj,2001-01-12 16:00:00,0
2001,15.96,-5.11,5.43,2.56,22.75,0,100.25,3.03,27.49,5.2,27.57,Prayagraj,2001-01-12 17:00:00,0
2001,15.1,-5.07,5.01,2.56,24.12,0,100.34,3.12,33.89,5.55,34.05,Prayagraj,2001-01-12 18:00:00,0
2001,14.95,-4.81,5.07,2.62,24.88,0,100.41,3.03,39.77,5.69,39.82,Prayagraj,2001-01-12 19:00:00,0
2001,14.76,-4.56,5.11,2.69,25.69,0,100.45,2.87,46.54,5.55,46.54,Prayagraj,2001-01-12 20:00:00,0
2001,14.22,-4.4,4.9,2.69,26.94,0,100.44,2.76,53.88,5.18,53.89,Prayagraj,2001-01-12 21:00:00,0
2001,13.25,-4.36,4.44,2.75,28.75,0,100.41,2.63,62.22,4.57,61.99,Prayagraj,2001-01-12 22:00:00,0
2001,12.51,-4.48,4.02,2.69,29.88,0,100.38,2.39,73.46,3.84,73.22,Prayagraj,2001-01-12 23:00:00,0
2001,12.4,-4.58,3.91,2.69,29.88,0,100.35,2.04,89.34,3.1,88.99,Prayagraj,2001-01-13 00:00:00,0
2001,12.29,-4.67,3.8,2.62,29.88,0,100.32,1.75,108.43,2.58,107.83,Prayagraj,2001-01-13 01:00:00,0
2001,12.18,-4.75,3.72,2.62,29.94,0,100.3,1.53,128.57,2.18,128.15,Prayagraj,2001-01-13 02:00:00,0
2001,11.94,-4.84,3.55,2.62,30.19,0,100.3,1.38,150.38,1.92,150,Prayagraj,2001-01-13 03:00:00,0
2001,11.72,-4.92,3.4,2.62,30.44,0,100.32,1.31,172.79,1.81,172.57,Prayagraj,2001-01-13 04:00:00,0
2001,11.34,-4.99,3.17,2.56,31,0,100.39,1.34,196.31,1.85,196.14,Prayagraj,2001-01-13 05:00:00,0
2001,11.05,-5.04,3.01,2.56,31.5,0,100.46,1.43,220.57,2.02,220.6,Prayagraj,2001-01-13 06:00:00,0
2001,12.94,-4.35,4.3,2.75,29.44,0,100.53,1.6,243.31,2.33,242.66,Prayagraj,2001-01-13 07:00:00,0
2001,15.71,-5.02,5.34,2.56,23.31,0,100.6,1.95,260.09,2.11,259.98,Prayagraj,2001-01-13 08:00:00,0
2001,19.99,-5.58,7.2,2.44,17,0,100.62,2.07,291.24,2.42,293.76,Prayagraj,2001-01-13 09:00:00,0
2001,23.4,-6.49,8.45,2.26,12.75,0,100.57,2.92,311.85,3.31,310.79,Prayagraj,2001-01-13 10:00:00,0
2001,24.66,-6.71,8.98,2.26,11.62,0,100.47,3.45,314.17,3.92,312.41,Prayagraj,2001-01-13 11:00:00,0
2001,25.33,-6.65,9.34,2.26,11.19,0,100.35,3.89,312.72,4.43,310.78,Prayagraj,2001-01-13 12:00:00,0
2001,25.39,-6.41,9.49,2.32,11.38,0,100.25,4.16,310.58,4.76,308.54,Prayagraj,2001-01-13 13:00:00,0
2001,24.86,-6.12,9.37,2.38,12.06,0,100.2,4.33,309.73,5.08,307.94,Prayagraj,2001-01-13 14:00:00,0
2001,22.87,-5.2,8.83,2.56,14.69,0,100.2,3.11,313.07,5.29,313.14,Prayagraj,2001-01-13 15:00:00,0
2001,17.89,-4.28,6.8,2.75,21.5,0,100.24,3.07,321,5.8,320.85,Prayagraj,2001-01-13 16:00:00,0
2001,15.52,-4.68,5.42,2.62,24.19,0,100.31,3.35,326.01,6.06,325.98,Prayagraj,2001-01-13 17:00:00,0
2001,14.51,-4.74,4.88,2.62,25.69,0,100.39,3.34,330.14,6.01,330.2,Prayagraj,2001-01-13 18:00:00,0
2001,13.6,-4.75,4.43,2.62,27.25,0,100.46,3.28,333.07,5.79,333.12,Prayagraj,2001-01-13 19:00:00,0
2001,12.76,-4.73,4.01,2.62,28.81,0,100.49,3.14,333.43,5.42,333.43,Prayagraj,2001-01-13 20:00:00,0
2001,12.01,-4.77,3.62,2.62,30.19,0,100.49,2.96,329.37,4.93,329.41,Prayagraj,2001-01-13 21:00:00,0
2001,11.28,-4.95,3.16,2.56,31.25,0,100.45,2.83,321.61,4.64,321.57,Prayagraj,2001-01-13 22:00:00,0
2001,10.44,-5.23,2.61,2.56,32.31,0,100.42,2.81,312.97,4.6,312.87,Prayagraj,2001-01-13 23:00:00,0
2001,9.52,-5.55,1.99,2.44,33.5,0,100.41,2.88,305.72,4.79,305.71,Prayagraj,2001-01-14 00:00:00,0
2001,8.65,-5.88,1.39,2.38,34.56,0,100.38,2.95,300.78,5.03,300.83,Prayagraj,2001-01-14 01:00:00,0
2001,7.83,-6.19,0.83,2.32,35.62,0,100.37,2.97,298.79,5.19,298.92,Prayagraj,2001-01-14 02:00:00,0
2001,7.08,-6.45,0.31,2.32,36.69,0,100.38,2.92,297.52,5.18,297.76,Prayagraj,2001-01-14 03:00:00,0
2001,6.38,-6.67,-0.14,2.26,37.81,0,100.42,2.85,295.16,5.04,295.45,Prayagraj,2001-01-14 04:00:00,0
2001,5.76,-6.84,-0.54,2.2,38.94,0,100.48,2.76,290.69,4.86,290.91,Prayagraj,2001-01-14 05:00:00,0
2001,5.8,-6.94,-0.56,2.2,38.5,0,100.54,2.6,283.74,4.79,283.88,Prayagraj,2001-01-14 06:00:00,0
2001,9.21,-6.98,1.12,2.2,30.38,0,100.6,3.32,273.51,4.19,274.28,Prayagraj,2001-01-14 07:00:00,0
2001,12.23,-6.97,2.63,2.2,24.88,0,100.65,2.81,256.5,3.01,257.08,Prayagraj,2001-01-14 08:00:00,0
2001,16.92,-6.62,5.15,2.26,18.88,0,100.66,2.48,259.29,2.77,265.46,Prayagraj,2001-01-14 09:00:00,0
2001,21.46,-6.16,7.65,2.32,14.81,0,100.59,3.11,283.51,3.61,285.06,Prayagraj,2001-01-14 10:00:00,0
2001,23.55,-6.17,8.69,2.32,13,0,100.48,3.6,287.02,4.16,286.94,Prayagraj,2001-01-14 11:00:00,0
2001,24.71,-5.91,9.4,2.38,12.38,0,100.37,4.06,288.5,4.7,287.92,Prayagraj,2001-01-14 12:00:00,0
2001,25.19,-5.54,9.83,2.44,12.38,0,100.3,4.49,290.26,5.24,289.41,Prayagraj,2001-01-14 13:00:00,0
2001,24.95,-5.24,9.86,2.5,12.88,0,100.26,4.64,292.68,5.52,291.59,Prayagraj,2001-01-14 14:00:00,0
2001,23.47,-4.71,9.38,2.62,14.75,0,100.27,3.51,296.68,5.34,296.49,Prayagraj,2001-01-14 15:00:00,0
2001,18.14,-3.5,7.32,2.93,22.5,0,100.3,2.89,306.1,5.15,305.86,Prayagraj,2001-01-14 16:00:00,0
2001,15.83,-3.94,5.94,2.81,25.19,0,100.37,3.01,315.42,4.92,315.26,Prayagraj,2001-01-14 17:00:00,0
2001,15.22,-4.01,5.61,2.81,26,0,100.44,2.86,324.79,4.56,324.49,Prayagraj,2001-01-14 18:00:00,0
2001,14.84,-4.08,5.38,2.81,26.5,0,100.48,2.65,333.59,4.12,333.39,Prayagraj,2001-01-14 19:00:00,0
2001,14.76,-4.13,5.31,2.75,26.56,0,100.5,2.32,340.96,3.49,340.51,Prayagraj,2001-01-14 20:00:00,0
2001,14.83,-4.13,5.36,2.75,26.44,0,100.47,1.85,344.79,2.67,344.58,Prayagraj,2001-01-14 21:00:00,0
2001,14.57,-4.1,5.23,2.75,26.94,0,100.44,1.37,342.7,1.94,342.44,Prayagraj,2001-01-14 22:00:00,0
2001,14.91,-4.06,5.42,2.81,26.44,0,100.41,1.05,329.04,1.41,329.31,Prayagraj,2001-01-14 23:00:00,0
2001,14.3,-4.02,5.14,2.81,27.56,0,100.38,0.81,304.45,1.08,306.21,Prayagraj,2001-01-15 00:00:00,0
2001,13.6,-3.99,4.8,2.81,28.94,0,100.36,0.79,280.2,1.04,282.58,Prayagraj,2001-01-15 01:00:00,0
2001,12.87,-3.96,4.46,2.81,30.44,0,100.36,0.83,254.13,1.07,256.47,Prayagraj,2001-01-15 02:00:00,0
2001,11.89,-3.94,3.98,2.81,32.5,0,100.38,1.02,224.07,1.37,224.08,Prayagraj,2001-01-15 03:00:00,0
2001,10.37,-3.95,3.21,2.81,35.94,0,100.42,1.39,206.42,1.96,205.95,Prayagraj,2001-01-15 04:00:00,0
2001,9.59,-4.01,2.79,2.81,37.69,0,100.5,1.8,197.65,2.58,197.45,Prayagraj,2001-01-15 05:00:00,0
2001,8.92,-4.11,2.4,2.75,39.12,0,100.58,2.12,193.88,3.15,193.76,Prayagraj,2001-01-15 06:00:00,0
2001,12.13,-4.04,4.05,2.81,31.75,0,100.65,2.25,193.02,3.43,193.15,Prayagraj,2001-01-15 07:00:00,0
2001,15.76,-4.13,5.81,2.75,24.94,0,100.72,2.09,191.18,2.24,191.04,Prayagraj,2001-01-15 08:00:00,0
2001,20.33,-4.23,8.05,2.75,18.56,0,100.75,1.12,143.53,1.24,137.56,Prayagraj,2001-01-15 09:00:00,0
2001,24.07,-5.49,9.3,2.5,13.31,0,100.71,0.97,56.82,0.96,50.97,Prayagraj,2001-01-15 10:00:00,0
2001,25.55,-6.6,9.48,2.26,11.12,0,100.63,1.48,15.65,1.53,11.2,Prayagraj,2001-01-15 11:00:00,0
2001,26.29,-7.2,9.55,2.14,10.12,0,100.52,1.87,6.23,1.96,2.52,Prayagraj,2001-01-15 12:00:00,0
2001,26.39,-7.5,9.44,2.08,9.75,0,100.44,2.08,4.3,2.2,0.81,Prayagraj,2001-01-15 13:00:00,0
2001,25.9,-7.66,9.12,2.08,9.94,0,100.37,2.21,3.65,2.38,0.94,Prayagraj,2001-01-15 14:00:00,0
2001,24.09,-5.92,9.08,2.44,13,0,100.34,1.85,8.99,2.79,9.2,Prayagraj,2001-01-15 15:00:00,0
2001,19.44,-5.02,7.21,2.56,18.44,0,100.35,2.36,22.33,3.77,22.31,Prayagraj,2001-01-15 16:00:00,0
2001,16.77,-6.09,5.34,2.38,19.94,0,100.39,2.84,31.86,4.53,31.83,Prayagraj,2001-01-15 17:00:00,0
2001,15.34,-6.16,4.59,2.38,21.75,0,100.46,3.04,39.05,4.99,39.02,Prayagraj,2001-01-15 18:00:00,0
2001,14.23,-5.99,4.12,2.38,23.69,0,100.51,3.12,44.59,5.19,44.57,Prayagraj,2001-01-15 19:00:00,0
2001,13.34,-5.64,3.85,2.44,25.81,0,100.53,3.04,48.54,5.05,48.57,Prayagraj,2001-01-15 20:00:00,0
2001,12.74,-5.27,3.73,2.5,27.62,0,100.54,2.87,52.29,4.67,52.27,Prayagraj,2001-01-15 21:00:00,0
2001,12.45,-4.97,3.74,2.56,28.88,0,100.54,2.6,55.88,4.08,55.91,Prayagraj,2001-01-15 22:00:00,0
2001,12.37,-4.72,3.83,2.62,29.62,0,100.53,2.24,61.47,3.38,61.42,Prayagraj,2001-01-15 23:00:00,0
2001,12.29,-4.39,3.95,2.69,30.56,0.05,100.52,1.87,71.26,2.73,71.15,Prayagraj,2001-01-16 00:00:00,0
2001,11.95,-3.72,4.12,2.87,32.94,0.05,100.49,1.49,86.09,2.14,85.81,Prayagraj,2001-01-16 01:00:00,0
2001,11.4,-3.27,4.06,2.93,35.38,0.05,100.48,1.18,109.76,1.68,109.53,Prayagraj,2001-01-16 02:00:00,0
2001,11,-3.1,3.95,2.99,36.81,0,100.49,1.02,140.59,1.45,140.04,Prayagraj,2001-01-16 03:00:00,0
2001,11.04,-3.34,3.85,2.93,36.06,0,100.53,0.94,171.87,1.29,171.62,Prayagraj,2001-01-16 04:00:00,0
2001,10.97,-3.54,3.72,2.87,35.69,0,100.6,0.94,205.71,1.25,205.45,Prayagraj,2001-01-16 05:00:00,0
2001,10.56,-3.37,3.59,2.93,37.12,0,100.68,1.03,233.3,1.43,233.19,Prayagraj,2001-01-16 06:00:00,0
2001,12.36,-1.69,5.33,3.36,37.56,0,100.75,1.15,250.08,1.68,249.88,Prayagraj,2001-01-16 07:00:00,0
2001,14.61,-2.1,6.26,3.23,31.38,0,100.8,1.25,259.18,1.38,259.2,Prayagraj,2001-01-16 08:00:00,0
2001,18.58,-2.97,7.8,2.99,22.81,0,100.83,0.47,272.86,0.45,281.11,Prayagraj,2001-01-16 09:00:00,0
2001,23.56,-4.75,9.4,2.62,14.56,0,100.76,1.14,329.04,1.35,323,Prayagraj,2001-01-16 10:00:00,0
2001,25.4,-5.05,10.18,2.56,12.75,0,100.65,1.82,318.65,2.06,314.08,Prayagraj,2001-01-16 11:00:00,0
2001,26.19,-4.98,10.61,2.56,12.25,0,100.51,2.21,315.86,2.48,312.07,Prayagraj,2001-01-16 12:00:00,0
2001,26.44,-4.83,10.81,2.62,12.19,0,100.41,2.56,312.65,2.9,309.43,Prayagraj,2001-01-16 13:00:00,0
2001,26.02,-4.67,10.68,2.62,12.69,0,100.35,2.99,310.55,3.44,308.09,Prayagraj,2001-01-16 14:00:00,0
2001,24.32,-3.89,10.21,2.81,14.94,0,100.34,2.54,314.13,3.94,313.96,Prayagraj,2001-01-16 15:00:00,0
2001,19.45,-2.81,8.32,3.05,21.88,0,100.36,2.54,329.97,4.29,329.56,Prayagraj,2001-01-16 16:00:00,0
2001,17.01,-3.55,6.73,2.87,24.06,0,100.4,2.83,344.81,4.58,344.68,Prayagraj,2001-01-16 17:00:00,0
2001,15.69,-3.72,5.98,2.87,25.81,0,100.47,2.95,355.29,4.85,355.1,Prayagraj,2001-01-16 18:00:00,0
2001,14.54,-3.87,5.33,2.81,27.5,0,100.54,2.96,1.96,4.91,1.82,Prayagraj,2001-01-16 19:00:00,0
2001,13.55,-4.03,4.76,2.81,28.94,0,100.58,2.9,6.82,4.77,6.59,Prayagraj,2001-01-16 20:00:00,0
2001,12.74,-4.21,4.26,2.75,30.06,0,100.58,2.77,12.04,4.48,11.76,Prayagraj,2001-01-16 21:00:00,0
2001,12.11,-4.38,3.86,2.69,30.94,0,100.57,2.61,16.86,4.14,16.55,Prayagraj,2001-01-16 22:00:00,0
2001,11.67,-4.56,3.55,2.69,31.44,0,100.56,2.4,20.21,3.7,19.85,Prayagraj,2001-01-16 23:00:00,0
2001,11.3,-4.73,3.28,2.62,31.81,0,100.56,2.17,23.52,3.27,23.2,Prayagraj,2001-01-17 00:00:00,0
2001,10.89,-4.86,3.01,2.62,32.31,0,100.55,1.95,23.17,2.89,22.75,Prayagraj,2001-01-17 01:00:00,0
2001,10.5,-4.95,2.77,2.56,32.94,0,100.55,1.69,19.44,2.46,19.07,Prayagraj,2001-01-17 02:00:00,0
2001,10.2,-5.07,2.57,2.56,33.25,0,100.57,1.25,17.87,1.77,17.72,Prayagraj,2001-01-17 03:00:00,0
2001,10.56,-5.13,2.71,2.56,32.31,0,100.6,0.63,24.03,0.82,22.91,Prayagraj,2001-01-17 04:00:00,0
2001,10.36,-5.06,2.65,2.56,32.94,0,100.67,0.11,192.09,0.14,193.24,Prayagraj,2001-01-17 05:00:00,0
2001,9.74,-4.89,2.42,2.62,34.81,0,100.78,0.73,219.81,0.97,219.75,Prayagraj,2001-01-17 06:00:00,0
2001,11.4,-4.54,3.43,2.69,32.06,0,100.88,1.29,226.72,1.54,226.44,Prayagraj,2001-01-17 07:00:00,0
2001,14.29,-4.47,4.9,2.69,26.69,0,100.96,1.25,232.34,1.32,232.93,Prayagraj,2001-01-17 08:00:00,0
2001,19.22,-6.01,6.61,2.38,17.25,0,100.98,1.15,262.59,1.41,261.74,Prayagraj,2001-01-17 09:00:00,0
2001,23.26,-7.28,7.99,2.14,12.06,0,100.91,2.04,286.01,2.35,282.47,Prayagraj,2001-01-17 10:00:00,0
2001,24.75,-7.12,8.82,2.14,11.19,0,100.79,2.66,299.72,3.01,296.37,Prayagraj,2001-01-17 11:00:00,0
2001,25.61,-6.92,9.35,2.2,10.81,0,100.64,2.98,308.73,3.35,305.21,Prayagraj,2001-01-17 12:00:00,0
2001,25.9,-6.72,9.58,2.26,10.75,0,100.51,2.95,313.6,3.3,309.91,Prayagraj,2001-01-17 13:00:00,0
2001,25.54,-6.6,9.47,2.26,11.12,0,100.44,3.08,315.62,3.49,312.55,Prayagraj,2001-01-17 14:00:00,0
2001,23.98,-6.11,8.94,2.38,12.75,0,100.42,2.62,320.94,3.89,320.78,Prayagraj,2001-01-17 15:00:00,0
2001,18.73,-5.1,6.82,2.56,19.12,0,100.43,2.7,336.48,4.63,336.24,Prayagraj,2001-01-17 16:00:00,0
2001,15.98,-6.17,4.9,2.32,20.81,0,100.47,3.1,346.88,5.18,346.82,Prayagraj,2001-01-17 17:00:00,0
2001,14.78,-6.55,4.12,2.26,21.81,0,100.54,3.19,351.83,5.4,351.76,Prayagraj,2001-01-17 18:00:00,0
2001,13.72,-6.81,3.45,2.2,22.88,0,100.59,3.23,353.32,5.52,353.34,Prayagraj,2001-01-17 19:00:00,0
2001,12.8,-7.01,2.9,2.2,23.88,0,100.61,3.17,353.77,5.38,353.83,Prayagraj,2001-01-17 20:00:00,0
2001,12.08,-7.16,2.46,2.14,24.75,0,100.6,2.98,354.89,4.93,354.9,Prayagraj,2001-01-17 21:00:00,0
2001,11.61,-7.31,2.15,2.14,25.19,0,100.6,2.75,352.81,4.4,352.86,Prayagraj,2001-01-17 22:00:00,0
2001,11.42,-7.45,1.98,2.08,25.19,0,100.6,2.45,346.94,3.79,346.88,Prayagraj,2001-01-17 23:00:00,0
2001,11.37,-7.59,1.89,2.08,25,0,100.59,2.09,339.47,3.1,339.51,Prayagraj,2001-01-18 00:00:00,0
2001,11.26,-7.66,1.8,2.08,25,0,100.55,1.71,328.63,2.46,328.88,Prayagraj,2001-01-18 01:00:00,0
2001,10.62,-7.65,1.49,2.08,26.12,0,100.52,1.32,315.72,1.9,316.17,Prayagraj,2001-01-18 02:00:00,0
